,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
6552,0,0,1,0.0,0.0,A2PL9OMH2VDOWH
17185,0,0,1,0.0,0.0,A17W60N2EFSY44
17184,1,1,1,1.0,1.0,ACE0E7E6CMYV4
6557,1,1,1,1.0,1.0,A1GJA1A6D3U5UE
6578,0,0,1,0.0,0.0,A2I5O8AEFU1SOK
6583,1,1,1,1.0,1.0,A3AF82L883PWZI
17106,0,0,1,0.0,0.0,A2IKWNR2917XOA
6608,1,1,1,1.0,1.0,A3ST3OPF4WUGUW
6603,0,0,1,0.0,0.0,A1JM474ZZ840GE
17123,1,1,1,1.0,1.0,A1G1OJ56XX5JL
6604,0,0,1,0.0,0.0,A2NEFVOM2CHWPJ
17121,0,0,1,0.0,0.0,A1MZLTKCPOL2TM
17120,0,0,1,0.0,0.0,A2ZT59PXWQ5RT0
17118,1,1,1,1.0,1.0,AT9B5PKR31092
17117,0,1,1,0.0,1.0,A1H92LGPLR6X8R
17115,0,0,1,0.0,0.0,A3TEU7G2FCRKI8
17126,1,1,1,1.0,1.0,A2K9EQFR2W2VM4
17114,0,0,1,0.0,0.0,A393FZEVFGCOXO
17113,1,1,1,1.0,1.0,ALOESZ0U0FVKZ
17112,1,1,1,1.0,1.0,A2JOPG5XYIQFYP
17111,0,0,1,0.0,0.0,AFWA18SO6TDQH
17110,1,1,1,1.0,1.0,A22R2S7F1MICND
17109,1,1,1,1.0,1.0,ALZBXJXX94M3X
6613,1,1,1,1.0,1.0,A3RDQ6I3MQWGCY
6602,1,1,1,1.0,1.0,A1NW31AMK2BM0R
17127,0,0,1,0.0,0.0,A19DJYSLM9F46K
17152,1,1,1,1.0,1.0,AFFMSOV4RSK4G
17141,1,1,1,1.0,1.0,A2CT3MHVYQ1ZL7
6590,0,0,1,0.0,0.0,AKWBVISHMBULM
17150,1,1,1,1.0,1.0,A1QHVL87ZV3FG5
17149,0,0,1,0.0,0.0,A246G7P5GL0GET
17148,1,1,1,1.0,1.0,A3EIA04ZYO3KHA
17146,1,1,1,1.0,1.0,AQX63TXTLZYG2
17145,0,0,1,0.0,0.0,A6JQ18HYT6DKW
17143,1,1,1,1.0,1.0,A183U6XH75WJSQ
6595,1,1,1,1.0,1.0,A8RSFIQV2ZDV0
17128,1,1,1,1.0,1.0,A29Y3C2A3G91DK
17139,1,1,1,1.0,1.0,A6CBDGLDW29XB
17138,1,1,1,1.0,1.0,A1GWVB9JWFX3CA
17137,1,1,1,1.0,1.0,A29QQVXJIRC8OK
17136,1,1,1,1.0,1.0,A2VV5O0KUG3H9O
17134,1,1,1,1.0,1.0,A1VWL83XOXQ4PV
6597,1,1,1,1.0,1.0,A1EWPU3GUK99TR
17132,0,0,1,0.0,0.0,AS6XPZXH2Y9XF
17010,1,1,1,1.0,1.0,A19BPY39T5EAM
17008,0,0,1,0.0,0.0,A20PZYJHZQWT6Q
16813,1,1,1,1.0,1.0,A37EL1DE93A6NP
17006,0,0,1,0.0,0.0,A5ZOD9RBAMW2E
16881,0,0,1,0.0,0.0,AC7DBZJZW54RS
6779,1,1,1,1.0,1.0,A360SM2XEII213
6780,1,1,1,1.0,1.0,AQ0BLXQT2SYNB
16877,1,1,1,1.0,1.0,A11JG67M81455N
16876,1,1,1,1.0,1.0,A1K1B1OUT5KPOF
6781,0,0,1,0.0,0.0,A1NQCWQ4D66B8E
16874,1,1,1,1.0,1.0,AN51U7YRH2J55
16873,1,1,1,1.0,1.0,A3JZD3WRSJAGFU
6784,1,1,1,1.0,1.0,A1AUX9IZLQJTRF
16869,0,0,1,0.0,0.0,A2E88JOBKYJFW8
16868,0,0,1,0.0,0.0,A3HABMO1YCQCAK
16867,0,0,1,0.0,0.0,A32X887S6K95XN
16866,1,1,1,1.0,1.0,A1JJOV69MAU2J2
6787,1,1,1,1.0,1.0,A2YZIEDH0VPCAP
16864,1,1,1,1.0,1.0,A2LXOZ1M8UH431
16863,1,1,1,1.0,1.0,A1YWUPCT83WY48
16862,0,1,1,0.0,1.0,ACPMX5CEQEG
16882,0,0,1,0.0,0.0,A18BQXGJ3RO1BC
6777,1,1,1,1.0,1.0,A3C9WA8T9NV91P
16884,1,1,1,1.0,1.0,A10G8HA3DC5X9
16896,0,1,1,0.0,1.0,ANBTEPUUVLH88
16904,0,1,1,0.0,1.0,A33RSNBD4R025S
16903,1,1,1,1.0,1.0,A2W3HC9ZK5TDY9
16902,0,0,1,0.0,0.0,A5OG7VN5RR4C6
6770,0,1,1,0.0,1.0,A3QNYG8BDD5RV6
16899,0,1,1,0.0,1.0,A35V9HNO8VS4G0
6772,0,0,1,0.0,0.0,AQ9L9BQ1RV39R
16897,1,1,1,1.0,1.0,A2T7TBJM0ETP2M
16894,1,1,1,1.0,1.0,A256VE7OVXOLGW
16885,1,1,1,1.0,1.0,A2IUK3EEA9PFMO
16893,1,1,1,1.0,1.0,A1CW7H09KKDLLP
16892,0,0,1,0.0,0.0,ASB2SYARDMIK7
16891,1,1,1,1.0,1.0,A2K3ZERPEQMXA3
16889,0,0,1,0.0,0.0,A293LVC3HN9AUT
16888,0,0,1,0.0,0.0,A5FR7FT1QW9XK
16887,1,1,1,1.0,1.0,A1E6YGM05H99C3
16886,1,1,1,1.0,1.0,A2AFVVVCPOPO8T
16861,1,1,1,1.0,1.0,A2ZDS2QT62H2ZU
16860,0,1,1,0.0,1.0,A2YTRUKN537J4K
16859,1,1,1,1.0,1.0,AXX9F8FZSY0SF
16823,0,0,1,0.0,0.0,A1D10TA6YKMTAB
16834,1,1,1,1.0,1.0,AHEIPDKRE77QX
16833,0,0,1,0.0,0.0,ASRHX3P48X97V
16830,1,1,1,1.0,1.0,A3869CQLA4D5FP
16828,0,0,1,0.0,0.0,A2IH5P5IJ7KQMA
6808,1,1,1,1.0,1.0,A3HVEAOFFP9BHR
16826,0,0,1,0.0,0.0,A10RA5CE1IF8K2
6810,0,0,1,0.0,0.0,A2W6A6K6075DZ9
16821,1,1,1,1.0,1.0,AWIU7QT6MPYMW
16837,1,1,1,1.0,1.0,A3NKVMOO67M31V
16820,0,1,1,0.0,1.0,A3G4ELR1ABJFEN
16819,1,1,1,1.0,1.0,A33G5NLOFYK3BD
6814,1,1,1,1.0,1.0,A3PECMC70S2ZGE
16817,1,1,1,1.0,1.0,A3P65GOS423CHX
6815,0,0,1,0.0,0.0,A3P1KV7PYED1XN
6817,1,1,1,1.0,1.0,A15ZMLSK6AI0HI
6819,1,1,1,1.0,1.0,A3F3QVBKL25LE6
16836,1,1,1,1.0,1.0,A22RGEI19Z9AEV
16838,1,1,1,1.0,1.0,A3O5F6NT5J78OW
6788,1,1,1,1.0,1.0,A2PVUFJ8SQHPS7
16849,0,0,1,0.0,0.0,A2GLLKTJS0TPNB
6789,1,1,1,1.0,1.0,A36MQ636P54T8E
16855,0,1,1,0.0,1.0,A109B7907A98ER
6791,1,1,1,1.0,1.0,A348GYLVPWT8AK
16853,1,1,1,1.0,1.0,A1EBNQADADWO1I
6793,1,1,1,1.0,1.0,A2RC19FDTSQ2UH
16851,1,1,1,1.0,1.0,AVGYENZU56KBR
6795,0,1,1,0.0,1.0,A2U4GLD02LJT8R
16848,1,1,1,1.0,1.0,A2RN2AO4BE6F4K
16839,0,0,1,0.0,0.0,AKOR76TFCNBWR
16847,0,1,1,0.0,1.0,A2WK1341W68651
16846,1,1,1,1.0,1.0,AHHER9XE6VQLH
16845,0,0,1,0.0,0.0,AP99MG5AXK2AB
16844,0,0,1,0.0,0.0,A1D28IQEPQOA2O
16842,1,1,1,1.0,1.0,AOQ34GSGDRCTU
16841,1,1,1,1.0,1.0,A3NEH7S76QWGWQ
6799,1,1,1,1.0,1.0,A1BLRYK2F2JFY7
16905,1,1,1,1.0,1.0,A2CUH1T66BEJJ9
16906,0,0,1,0.0,0.0,A3G89GNF2L88ZB
16907,1,1,1,1.0,1.0,A1DCHEPUSJZ8X1
16975,1,1,1,1.0,1.0,AX3CPM6R0PYPM
16985,0,1,1,0.0,1.0,A2EEUHSV5XQ3XN
16984,0,0,1,0.0,0.0,A1XSHKY34V0S65
6695,0,0,1,0.0,0.0,A3RTSEKRTUI2CA
16982,1,1,1,1.0,1.0,A2UEHE3LJ56XIF
6696,1,1,1,1.0,1.0,A6OFUWP726P40
6708,1,1,1,1.0,1.0,A3I8R7JG1BVCCF
16976,1,1,1,1.0,1.0,A33C0M6R5NVRG2
16974,1,1,1,1.0,1.0,A2BCDP4UNI99M3
16987,0,0,1,0.0,0.0,A32MT1R5MVP6ZJ
16973,0,0,1,0.0,0.0,A21J25QVXKNWC3
16972,0,0,1,0.0,0.0,A2Z6JHW5WIKQ9E
16971,0,0,1,0.0,0.0,AB3Y0U9V1DB2S
16970,1,1,1,1.0,1.0,A1W1ONKNMIHP99
6709,1,1,1,1.0,1.0,A4IQ85UZ366WO
6716,0,0,1,0.0,0.0,A1EE9N2OC2UG50
16960,1,1,1,1.0,1.0,A2VJZKWNRT7EDP
16986,0,0,1,0.0,0.0,A3PF36VPUXXBQY
16988,0,0,1,0.0,0.0,A33C5WFMAKRYU9
6723,1,1,1,1.0,1.0,A1A8S0ZW1VPNX
16998,1,1,1,1.0,1.0,A23LPQEL9YBGA4
17005,1,1,1,1.0,1.0,A22ZDQD4L4L4NW
17004,1,1,1,1.0,1.0,A3EOLA40PH8RAL
17003,1,1,1,1.0,1.0,AJ1QP2E3V6RQB
17002,0,0,1,0.0,0.0,A2L5SMEHIDP3P3
17001,1,1,1,1.0,1.0,A1UHNTOB7PNG9D
17000,1,1,1,1.0,1.0,A3C59VN0N5MM0U
6691,1,1,1,1.0,1.0,A2MDSEWBAON7HE
16997,0,1,1,0.0,1.0,A1FX2BXRR86KZ
16989,0,0,1,0.0,0.0,A1GJ1RGNWVGY0B
16996,0,0,1,0.0,0.0,A1JU2RWENEQBBB
16995,1,1,1,1.0,1.0,AS78KTV8ZD4YA
16994,0,0,1,0.0,0.0,ARBJ2VKAZC6NS
16993,1,1,1,1.0,1.0,A3LQHDCYEAIO2Z
6692,1,1,1,1.0,1.0,A1DPB8O8WWELVB
6693,1,1,1,1.0,1.0,A1VI4UKT1BV0IW
6694,0,1,1,0.0,1.0,A2O67QV1FCQY97
6722,1,1,1,1.0,1.0,A3HVI6QT6WSOUR
16957,0,0,1,0.0,0.0,A1J1C9T1LYP9BF
16908,1,1,1,1.0,1.0,A1F27V3QA20I9W
6768,1,1,1,1.0,1.0,A2LF8HK0AAWCMC
6757,0,0,1,0.0,0.0,A3UJQG85961Y0S
16924,0,0,1,0.0,0.0,A30U4THABXYPU8
16922,0,0,1,0.0,0.0,A2R77OE2VJS5Z3
6767,0,0,1,0.0,0.0,A1ZYJT22ZSUPPA
16920,0,0,1,0.0,0.0,A23LOQXH9RF9U8
16919,0,1,1,0.0,1.0,A1NSJHH59U8EKD
16918,1,1,1,1.0,1.0,A35NBGDTL6F2XJ
16916,1,1,1,1.0,1.0,A22D6R9RINZGKC
6753,0,0,1,0.0,0.0,AJ11KC3LCVJT8
16915,1,1,1,1.0,1.0,A15X47H1KGJ7E3
16914,0,1,1,0.0,1.0,A1AQIUHRU40EEH
16913,0,0,1,0.0,0.0,A200NTD1KG4F4F
16912,1,1,1,1.0,1.0,AGJ8P2KCSDQV9
16911,0,1,1,0.0,1.0,A240WAAFSKL2OS
16910,1,1,1,1.0,1.0,A5G0WNEB7OVDG
16909,0,0,1,0.0,0.0,ABFIQRHLBAQHR
6755,0,1,1,0.0,1.0,A2IUWIS8F8ZSZN
6747,0,0,1,0.0,0.0,A2PWMLTJ8L3IYD
16956,1,1,1,1.0,1.0,A2275NQ9Z7L6JT
16942,0,0,1,0.0,0.0,A1ITUXY1L4RD82
16955,0,0,1,0.0,0.0,AUVETC3Z577P6
16953,1,1,1,1.0,1.0,A3F1A4Z8YIX5PW
16952,1,1,1,1.0,1.0,A20VLLJ2UXXI53
16950,1,1,1,1.0,1.0,A13VFE91OKFX3D
16949,0,0,1,0.0,0.0,A1MR8BPUXXCT3T
6726,0,1,1,0.0,1.0,A3G3CJROFADRIC
6729,1,1,1,1.0,1.0,AY8BSKLIMDZFY
16940,1,1,1,1.0,1.0,A3RJQQJTV43B6B
6746,1,1,1,1.0,1.0,A16D0NG252O4UK
16939,1,1,1,1.0,1.0,AOSOXCVENP3T9
6737,1,1,1,1.0,1.0,A27TMFTGZ2NLZR
16937,0,0,1,0.0,0.0,AFHBY8OR8RIKE
16936,0,0,1,0.0,0.0,A3FVXU51LH9ES9
16935,1,1,1,1.0,1.0,A1BCSY76GXL2J6
16933,1,1,1,1.0,1.0,A3LVHNTVWZZMCS
6745,0,0,1,0.0,0.0,A112K7GLLV18K0
7096,0,0,1,0.0,0.0,A1IA0O3OYQO9LV
16426,0,0,1,0.0,0.0,A28TB7V071Y5LA
16425,1,1,1,1.0,1.0,AZNQ9V2ODOAOS
15873,0,1,1,0.0,1.0,A1YGI80AZHMZ03
15938,1,1,1,1.0,1.0,A24URTVNPAUW1H
15936,1,1,1,1.0,1.0,A2K0YGMLJJ9ICC
15934,0,1,1,0.0,1.0,AXD29NR7HM8VF
7401,0,1,1,0.0,1.0,A17IWO4WBAPTKR
15932,1,1,1,1.0,1.0,ASL0OEOH26JI0
7403,1,1,1,1.0,1.0,A3FSXLORLUPTAA
7404,0,0,1,0.0,0.0,A524B1PAO4WZA
15929,1,1,1,1.0,1.0,A1IIGIXBH9NX4J
7405,0,0,1,0.0,0.0,A1V1UX4GFFWYAG
7406,0,0,1,0.0,0.0,A2OT162OYRE4EB
15926,0,0,1,0.0,0.0,AP3T1Z8OJFA9K
15925,1,1,1,1.0,1.0,A13M3L1IAYQTQ1
15924,1,1,1,1.0,1.0,A269D5WCQBDL56
15923,0,0,1,0.0,0.0,AB6ID1FBZ49I2
15922,1,1,1,1.0,1.0,A279XV7VO3AGPO
15921,1,1,1,1.0,1.0,A1WZNF2EL69IYD
15920,1,1,1,1.0,1.0,A1G7YWT54EUL8H
15940,0,0,1,0.0,0.0,A2PNOU7NXB1JE4
15941,0,0,1,0.0,0.0,ATBNK0IJ8QFD8
7395,0,0,1,0.0,0.0,A2LV1DYSOIOYQE
15955,1,1,1,1.0,1.0,A2GC2V0JJXM2PU
15963,1,1,1,1.0,1.0,A13EMQ9HWLW1QE
15961,0,1,1,0.0,1.0,A19CYNGQU47PHA
15960,0,0,1,0.0,0.0,A2ZHPYL5PJSVWM
15959,1,1,1,1.0,1.0,A13JL0JVTZ2RSG
15958,1,1,1,1.0,1.0,A203Q9C1ZDBCSO
15957,0,0,1,0.0,0.0,A17F9FAG6A8YM7
15956,0,0,1,0.0,0.0,A15GCG9EUVW5PF
15954,1,1,1,1.0,1.0,A29X6362WM2QRL
15944,1,1,1,1.0,1.0,A2OLV1M31ZGRB1
7390,1,1,1,1.0,1.0,A889A1G8F18H9
15952,1,1,1,1.0,1.0,A1AKXOZAUFT984
7391,0,0,1,0.0,0.0,A1LBK8EZQBDN2M
15950,0,0,1,0.0,0.0,A38SM7EBWR16C8
15948,1,1,1,1.0,1.0,A39VT620VK18KO
15946,0,0,1,0.0,0.0,A264GG4X9595PN
7394,1,1,1,1.0,1.0,A3EJWVRD4KGHKO
15919,0,0,1,0.0,0.0,A76YCUFC6WMW6
7408,1,1,1,1.0,1.0,AD0Y805AV1C8O
15917,0,0,1,0.0,0.0,A2NDXOVCKB30ZC
15885,0,0,1,0.0,0.0,A1JLFNLQ1XE1MH
7425,0,0,1,0.0,0.0,A9QZNDYO5Y6DS
15892,0,1,1,0.0,1.0,AHNW31K5RBBI7
7426,1,1,1,1.0,1.0,A2OZZ0VZFSYRC7
7427,0,0,1,0.0,0.0,A2JES1M7EWLQ75
7428,1,1,1,1.0,1.0,A2GDXTTEDUDATB
15888,1,1,1,1.0,1.0,A11MN43FYU3H04
7431,1,1,1,1.0,1.0,A2LEDCD5NGDPL5
7433,0,0,1,0.0,0.0,ANCHZY0HENF8U
15895,0,0,1,0.0,0.0,A37OT4OR6ANJVW
7435,0,0,1,0.0,0.0,AY6RKDK61SZC3
7436,0,0,1,0.0,0.0,A2KZHND8DXYCWU
15880,0,0,1,0.0,0.0,A3QPWV3X5JTP91
15879,0,0,1,0.0,0.0,A1YHUVM9G8XZX
15878,1,1,1,1.0,1.0,A329U9CDUPKXAC
15877,1,1,1,1.0,1.0,A1IH5CEU09NM63
15876,1,1,1,1.0,1.0,A3Q4QEKM0S7IZJ
15894,0,0,1,0.0,0.0,A23FLZ3WM83UXZ
15896,0,0,1,0.0,0.0,A371J8M5YYCO6U
7409,1,1,1,1.0,1.0,AMAI0ST0E3G8L
15908,0,1,1,0.0,1.0,A1CIPNMZBWUB79
15915,0,0,1,0.0,0.0,A93B8XMH93D1R
15914,1,1,1,1.0,1.0,A3LBJYGE8KD31B
15913,1,1,1,1.0,1.0,A2XG3SQIFJ77ID
15912,0,1,1,0.0,1.0,A1NR3RZGT0ZSOJ
15911,0,0,1,0.0,0.0,A38GIDCOD32T7F
15910,0,0,1,0.0,0.0,A1KUTGSUI4NFZR
7410,1,1,1,1.0,1.0,A1RASVF4D01797
7412,0,0,1,0.0,0.0,A3GPIF46QYWK4V
7422,1,1,1,1.0,1.0,A1E1AKXN6ANAZN
15906,0,0,1,0.0,0.0,A106C3JTITOLCE
7415,1,1,1,1.0,1.0,A3T6J9ABEPUOY2
7416,1,1,1,1.0,1.0,A39IKRJIEGH886
15902,1,1,1,1.0,1.0,A30P3SLUXNQ019
7417,0,1,1,0.0,1.0,A363BVNXVM6L1H
15900,0,0,1,0.0,0.0,A3JL6LOFVXYCA4
7421,0,0,1,0.0,0.0,A3EQY3TYCJ41Q2
15964,1,1,1,1.0,1.0,A2FQ0G4YZ4OR6O
15965,1,1,1,1.0,1.0,A2FF47ZWQ8X0ND
15966,1,1,1,1.0,1.0,A3IDANEJLTGHUQ
16025,1,1,1,1.0,1.0,A3V8ZFPSPIDBI6
7354,0,1,1,0.0,1.0,A1JQ0CL4M9QB63
16034,0,0,1,0.0,0.0,A1IG791DD0KWWW
16032,0,0,1,0.0,0.0,A36N9KE7JKSM8E
16031,0,0,1,0.0,0.0,AYLLY5DNYFEFA
7357,1,1,1,1.0,1.0,A2L72691TM7W4J
16028,0,0,1,0.0,0.0,A3U26HEAAX59OY
16026,0,0,1,0.0,0.0,A2ND661DVOWAZ5
7362,1,1,1,1.0,1.0,A1IR1HS8EZN0Y0
7353,1,1,1,1.0,1.0,A3FJYIY6DB4KYW
7363,0,0,1,0.0,0.0,A1VCYAN12JW806
16020,0,0,1,0.0,0.0,A33DXUZUPB5P6R
7367,1,1,1,1.0,1.0,A856F4ARDN84C
16018,0,0,1,0.0,0.0,A2CPF3KY73YYHL
16017,1,1,1,1.0,1.0,A33FA68V0NCM5E
7368,0,0,1,0.0,0.0,A1EN3VNBFPYORT
16015,0,0,1,0.0,0.0,A2DN50FW72CSC8
16036,1,1,1,1.0,1.0,A2JM9L6XBJ56KA
16038,0,0,1,0.0,0.0,A255E1L105V4MU
16013,0,0,1,0.0,0.0,A3F4A6NANO6P78
7347,0,0,1,0.0,0.0,A1TET0361VGBVD
7344,1,1,1,1.0,1.0,A1B6XJMR68VXWG
16056,1,1,1,1.0,1.0,A30T0AZ2NS59RF
16055,1,1,1,1.0,1.0,A1ODKLMFP3Q7H1
16054,0,1,1,0.0,1.0,A3724AWWE59P3F
16053,1,1,1,1.0,1.0,A2G94U8OPW8L7E
16052,1,1,1,1.0,1.0,A19O8EYJJQBIQW
16051,1,1,1,1.0,1.0,AJUG2QY2H6ATL
7350,0,0,1,0.0,0.0,A1NXS9IH98GQBK
16039,1,1,1,1.0,1.0,AHBARDTLF35PU
16047,0,0,1,0.0,0.0,A2XTUO48N1WZIO
16046,1,1,1,1.0,1.0,A1XKE3J2ID37H2
16045,1,1,1,1.0,1.0,A2C7A77083Z8UT
16044,0,0,1,0.0,0.0,A1V4DL77HBNVF9
7352,1,1,1,1.0,1.0,A2Q2M9YIIB2YAH
16041,0,0,1,0.0,0.0,A2LR5YBRLSAB01
16040,0,0,1,0.0,0.0,A27S44VV0ERPOB
7369,0,0,1,0.0,0.0,A6854SLB33FDB
7371,1,1,1,1.0,1.0,A2K5C97K7DQF74
15967,0,0,1,0.0,0.0,A2UU38IQ31ACWD
15978,0,0,1,0.0,0.0,A3JLGYV7IN38YN
15986,0,0,1,0.0,0.0,AN4EZ0ALG3M6E
15985,1,1,1,1.0,1.0,A1HYUOFON6XDYM
15984,1,1,1,1.0,1.0,A318DHDIHAVH6O
15983,0,0,1,0.0,0.0,A2F92M62KN324B
15982,0,1,1,0.0,1.0,A2PHELK3M8IFS5
15980,1,1,1,1.0,1.0,AI4JWVX2MXKL6
15979,0,0,1,0.0,0.0,A1STYD978C2SRF
15976,0,1,1,0.0,1.0,A8DZKOEN0DNRA
15988,1,1,1,1.0,1.0,A2LDFYTUAYKE7Q
15975,1,1,1,1.0,1.0,A2L8CINR142MX3
15974,1,1,1,1.0,1.0,A2HIAY847PVKIX
15973,1,1,1,1.0,1.0,A1TQYAEFWXVJWV
15972,0,0,1,0.0,0.0,A3N8QU4TMXIXIV
15971,1,1,1,1.0,1.0,A257WNO1FP1B1T
15970,1,1,1,1.0,1.0,A1B4XT2BOR73GM
15969,1,1,1,1.0,1.0,A32NRVJN7U6OIR
15987,0,0,1,0.0,0.0,AGL5IMT97RRC1
7383,1,1,1,1.0,1.0,AL2BKUPC6E5OM
7372,1,1,1,1.0,1.0,AJHKJVUE6XLK9
16000,0,0,1,0.0,0.0,ANL8Y3EVCKQQS
16009,0,1,1,0.0,1.0,A3SDEQCEKNED4O
16008,1,1,1,1.0,1.0,A1Z1YNKLZHNCJ1
16007,0,0,1,0.0,0.0,A2H40QBLWUWPHT
16006,0,0,1,0.0,0.0,A4SSM6N2IEVY6
16003,0,0,1,0.0,0.0,A1WWPABTAQ59EW
16002,1,1,1,1.0,1.0,A2H9VZMKEKUV2T
16001,1,1,1,1.0,1.0,A3VLYE88S57TU0
15999,1,1,1,1.0,1.0,A221UL82MOM8DX
15991,0,1,1,0.0,1.0,AD8S4Q9XW3WN3
15998,1,1,1,1.0,1.0,A1TSV5ALEFEVYO
15997,1,1,1,1.0,1.0,A21Z4XU6IVJA27
7378,1,1,1,1.0,1.0,A1ESASQYZA1LXG
7379,1,1,1,1.0,1.0,ANLC1WVTHHMWL
7381,0,0,1,0.0,0.0,A1VVP59FW5VPYN
15993,0,1,1,0.0,1.0,AQ7TOIYG27NP5
15992,1,1,1,1.0,1.0,A1SE8INKYPLDNX
7438,0,1,1,0.0,1.0,ARMOL2VHQI54N
15872,0,1,1,0.0,1.0,A3M44KS16BMN1C
7097,1,1,1,1.0,1.0,AKFY6TGVC7OVN
15871,1,1,1,1.0,1.0,ADPHP694NNXJY
15753,0,1,1,0.0,1.0,A1Q0HY8QB4AG25
15752,0,0,1,0.0,0.0,AHV8M1N2407IW
7516,0,1,1,0.0,1.0,A3LAY2RWEW6B06
7517,1,1,1,1.0,1.0,A1JEGEG0XJEBSL
15749,1,1,1,1.0,1.0,A112YKU9CRNQN2
7518,1,1,1,1.0,1.0,AOKUY1INO9FFH
15745,1,1,1,1.0,1.0,A3B3AXKE4IQ4HP
15744,0,0,1,0.0,0.0,AJAKO78M5VKL9
7521,0,0,1,0.0,0.0,A231WM2Z2JL0U3
15742,0,0,1,0.0,0.0,A335PXOLUFXZQH
15741,1,1,1,1.0,1.0,A28MEYJACQL7FF
15739,1,1,1,1.0,1.0,AWQ41A5BR5S3K
15738,0,0,1,0.0,0.0,A38G64S5VMRI1P
15737,0,0,1,0.0,0.0,A2KMKGZDQYPSL8
15736,0,0,1,0.0,0.0,A29XK0J8KJ7YWE
15735,1,1,1,1.0,1.0,A11ERZ44ABTEPO
15734,1,1,1,1.0,1.0,ABDGMGU8VDDTP
15754,0,0,1,0.0,0.0,A30IFA5A0TI5G2
15756,1,1,1,1.0,1.0,AHI6QQWF55ACL
15757,0,0,1,0.0,0.0,A20Y07C6ZWDXCU
15769,0,0,1,0.0,0.0,AJIAKR36U6ROA
15776,0,0,1,0.0,0.0,A2RGRONEJ7OXPQ
15775,0,1,1,0.0,1.0,A3UUTZFLC407T2
15774,1,1,1,1.0,1.0,A22TW0ULFYLK1Y
15773,1,1,1,1.0,1.0,A1HJ8F9QZBNPO0
15772,1,1,1,1.0,1.0,A188AB86YEUDT8
15771,0,0,1,0.0,0.0,A24FBXGJLEBN0T
7500,1,1,1,1.0,1.0,A2J21XXRCNL91O
7501,0,0,1,0.0,0.0,A3CMRKGE0P909G
7510,1,1,1,1.0,1.0,A2KAI6PXZUD7IJ
7504,0,0,1,0.0,0.0,A11KZ906QD08C5
15766,0,0,1,0.0,0.0,AHLLACTBJKD2P
15765,0,0,1,0.0,0.0,AEPDW5VCFPPRA
15764,1,1,1,1.0,1.0,A1CT5VIMTWNU64
7505,0,1,1,0.0,1.0,A2IOGWMUQ14PX9
7507,1,1,1,1.0,1.0,A3NSPDT7PQAUA5
7509,0,0,1,0.0,0.0,A37B53I60Q63A4
15733,0,1,1,0.0,1.0,A3405KU1TLWLDG
15732,0,1,1,0.0,1.0,A1ECVF5DHNC6C
7524,0,1,1,0.0,1.0,A1QGP7IEKPAQ0S
15699,1,1,1,1.0,1.0,A1GT5GNWCY4FMW
15706,1,1,1,1.0,1.0,A2LA9AGFP9RBLL
15705,1,1,1,1.0,1.0,A23MTNT16Z29MZ
15704,0,0,1,0.0,0.0,A14ONCGRS134TH
15703,0,0,1,0.0,0.0,A1V9UU63N159IG
7538,1,1,1,1.0,1.0,A2U9ZLFTZRI907
7539,0,1,1,0.0,1.0,A1S66YT491XJV6
15700,0,0,1,0.0,0.0,A30LI96OUB5PQZ
15698,1,1,1,1.0,1.0,A1IHO7K9MV5UDB
15708,1,1,1,1.0,1.0,A3AAX9AO0CIFBI
15697,1,1,1,1.0,1.0,A2MXJZ75PBWCI9
15696,1,1,1,1.0,1.0,A1RAHTHHB81ZC1
7540,0,0,1,0.0,0.0,AMH71YTKVQDF5
7543,0,0,1,0.0,0.0,A2XNZ8PF6R8ZCY
15692,1,1,1,1.0,1.0,A34R81O2JAGG7W
15691,0,0,1,0.0,0.0,A1BVAT9CTKTOAJ
15690,0,0,1,0.0,0.0,A22UEGDX65VTZZ
15707,1,1,1,1.0,1.0,AMSL2PF6U5C4Y
7537,1,1,1,1.0,1.0,A3HGT9V71ISW3R
15730,1,1,1,1.0,1.0,A1SI63S4O7SPOD
7530,1,1,1,1.0,1.0,A1LWU9XJ5ELI3V
7525,0,0,1,0.0,0.0,AJPNK5C4L91MM
15728,0,1,1,0.0,1.0,AAFFMDBOQTSG4
7527,1,1,1,1.0,1.0,AIR86LMZVYS3H
15725,1,1,1,1.0,1.0,A6HLDS5NQA10T
7528,1,1,1,1.0,1.0,A9J5SLYXUCWO1
15723,1,1,1,1.0,1.0,A2KXGFUUXFTGDT
15722,0,0,1,0.0,0.0,A2AAAA2TR66I85
15720,0,1,1,0.0,1.0,A1OV9C4CGF24CB
15710,0,0,1,0.0,0.0,A672H88A4GTCU
15719,1,1,1,1.0,1.0,ASNW4VGWN3R2T
15718,1,1,1,1.0,1.0,A1ESC081DY5TVV
7531,1,1,1,1.0,1.0,A2OCPFDTW756WT
15716,1,1,1,1.0,1.0,A2FBPI2YJVRIUB
7533,0,0,1,0.0,0.0,AFH8N0XLT0ELY
7534,0,1,1,0.0,1.0,A3Q7S33LECTDUS
15711,0,0,1,0.0,0.0,A12LZQ35RU08ME
15777,0,1,1,0.0,1.0,A2C871KS84ZVOB
15778,1,1,1,1.0,1.0,A3OC6M14NWPGUF
15780,0,0,1,0.0,0.0,A271Q139GHJFTO
15838,0,1,1,0.0,1.0,A16GAW3IX0YSM5
